VentureFirm,Date,StartUp,Investment
China Rock Capital,1/1/2014,Hubba,$2.5M / Seed
China Rock Capital,1/1/2014,Keen Systems,$1.63M / Series A
China Rock Capital,1/1/2014,MailTime,$500k / Angel
China Rock Capital,1/1/2014,Jetbay,$100k / Seed
China Rock Capital,1/1/2014,Camperoo,$14k / Venture
China Rock Capital,1/1/2014,EverString,$12M / Series A
Caffeinated Capital,9/1/2015,Triplebyte,$3M / Venture
Caffeinated Capital,6/1/2015,Airtable,$7.6M / Series A
Caffeinated Capital,6/1/2015,Pachyderm,$2M / Seed
Caffeinated Capital,6/1/2015,Tachyus,$13M / Series A
Caffeinated Capital,6/1/2015,Gigster,$700k / Seed
Caffeinated Capital,3/1/2015,Beyond Pricing,$1.5M / Seed
Caffeinated Capital,2/1/2015,Opendoor,$20M / Series B
Caffeinated Capital,2/1/2015,Airtable,$3M / Seed
Caffeinated Capital,11/1/2014,Neptune.io,undisclosed amount / Seed
Caffeinated Capital,10/1/2014,Front App,$3.1M / Seed
Caffeinated Capital,4/1/2014,Tachyus,$7.2M / Venture
Venture51,9/1/2015,Minbox,undisclosed amount / Seed
Venture52,7/1/2015,Zealot Networks,$26.53M / Series A
Venture53,6/1/2015,Classy,$18M / Series B
Venture54,6/1/2015,Visage,$2.15M / Seed (Lead)
Venture55,3/1/2015,HONK,$12M / Series A
Venture56,2/1/2015,Reserve,$15M / Series A
Venture57,1/1/2015,fitmob,$5M / Series B
Venture58,7/7/1905,Urban Remedy,$5M / Series A (Lead)
Venture59,12/1/2014,WedPics,$4.25M / Series B
Venture60,11/1/2014,HONK,$1.25M / Seed
Venture61,8/1/2014,Codewars,$960k / Seed
Venture62,5/1/2014,Triage,$1M / Seed
Venture63,5/1/2014,GoSpotCheck,$1.34M / Venture
Promus Ventures,12/1/2015,Swift Navigation,$11M / Series A
Promus Ventures,9/1/2015,WHOOP,$15M / Series B
Promus Ventures,8/1/2015,Gauss Surgical,$12M / Series A (Lead)
Promus Ventures,8/1/2015,Kahuna,$45M / Series B
Promus Ventures,7/1/2015,AltspaceVR,$10.3M / Series A
Promus Ventures,6/1/2015,Spire,$40M / Series B
Promus Ventures,6/1/2015,Mapbox,$52.6M / Series B
Promus Ventures,6/1/2015,Mirror,$8.8M / Series A
Promus Ventures,6/1/2015,Dispatch,$3M / Seed
Promus Ventures,4/1/2015,Navdy,$20M / Series A
Promus Ventures,11/1/2014,Dispatch,$3.1M / Seed (Lead)
Promus Ventures,10/1/2014,Gauss Surgical,$1.5M / Seed
Promus Ventures,10/1/2014,Navdy,$6.5M / Seed
Promus Ventures,9/1/2014,AltspaceVR,$5.2M / Seed
Promus Ventures,7/1/2014,Spire,$25M / Series A
Promus Ventures,7/1/2014,Kurbo Health,$5.8M / Seed
Promus Ventures,6/1/2014,WHOOP,$6M / Series A
Promus Ventures,6/1/2014,"Ambition, Inc",$2M / Seed
Promus Ventures,6/1/2014,True Fit,$15M / Series A (Lead)
Promus Ventures,5/1/2014,Standard Treasury,$2.7M / Seed
Promus Ventures,5/1/2014,Bellabeat,$4.5M / Seed
Promus Ventures,5/1/2014,Mirror,$4M / Series A
Promus Ventures,5/1/2014,Layer,$14.5M / Series A
Promus Ventures,3/1/2014,SeeMe,$1.85M / Venture
Promus Ventures,3/1/2014,Kensho,$10M / Seed
Promus Ventures,2/1/2014,Kahuna,$11M / Series A
Walden Venture Capital,3/1/2015,ReadyPulse,$5M / Series A (Lead)
Walden Venture Capital,9/1/2014,Food52,$6M / Series B
Walden Venture Capital,4/1/2014,Scientific Revenue,$2.5M / Venture (Lead)
Walden Venture Capital,3/1/2014,Bandpage,$9.3M / Series C
Walden Venture Capital,3/1/2014,TouchBistro,$1.5M / Seed
Walden Venture Capital,3/1/2014,Merchant Atlas,$3M / Series A
Walden Venture Capital,1/1/2014,Boombotix,$4M / Series A
Corigin Ventures,9/1/2015,Mighty,$5.25M / Series A
Corigin Ventures,7/1/2015,ClassWallet,$1.9M / Seed
Corigin Ventures,5/1/2015,SherpaShare,$700k / Seed
Corigin Ventures,4/1/2015,Latch,undisclosed amount / Seed
Corigin Ventures,4/1/2015,Perch Interactive,$1.12M / Venture (Lead)
Corigin Ventures,3/1/2015,Stylisted,undisclosed amount / Seed
Corigin Ventures,3/1/2015,Deeplink,undisclosed amount / Seed
Corigin Ventures,1/1/2015,Chicory,$1.2M / Seed
Corigin Ventures,1/1/2015,Brad’s Raw Foods,$3.5M / Undisclosed
Corigin Ventures,12/1/2014,Vixxenn,$470k / Seed
Corigin Ventures,11/1/2014,fitmob,undisclosed amount /Venture
Corigin Ventures,11/1/2014,ALOHA,undisclosed amount /Undisclosed
Corigin Ventures,10/1/2014,Zeel,$1.7M / Venture (Lead)
Corigin Ventures,8/1/2014,Poshly,$1.5M / Seed
Corigin Ventures,7/1/2014,Transfix,$2.5M / Seed
Corigin Ventures,6/1/2014,Kashable,undisclosed amount / Seed
Corigin Ventures,3/1/2014,Singularity University,undisclosed amount /Series A
Sherpa Capital,9/1/2015,ipsy,$100M / Series B (Lead)
Sherpa Capital,8/1/2015,Payable,$2.1M / Seed
Sherpa Capital,7/1/2015,Doctor on Demand,$62.75M / Series B
Sherpa Capital,6/1/2015,Managed by Q,$15M / Series A
Sherpa Capital,6/1/2015,brightwheel,$2.2M / Seed
Sherpa Capital,6/1/2015,BloomThat,$5.5M / Series A
Sherpa Capital,6/1/2015,PillPack,$50M / Series C
Sherpa Capital,5/1/2015,Munchery,$85M / Series C
Sherpa Capital,5/1/2015,Thinair,undisclosed amount /Convertible Note
Sherpa Capital,5/1/2015,OnboardIQ,$3.3M / Seed
Sherpa Capital,5/1/2015,MathCrunch,$3.5M / Seed
Sherpa Capital,4/1/2015,PlateJoy,$1.7M / Seed
Sherpa Capital,4/1/2015,Shyp,$50M / Series B
Sherpa Capital,4/1/2015,Hello Alfred,$10.5M / Series A
Sherpa Capital,3/1/2015,Meerkat,$14M / Series B
Sherpa Capital,3/1/2015,Cadre,$18.3M / Series A
Sherpa Capital,3/1/2015,Stance,$50M / Series C
Sherpa Capital,2/1/2015,Opendoor,$20M / Series B
Sherpa Capital,2/1/2015,Philz Coffee,$15M / Series B
Sherpa Capital,2/1/2015,Hyperloop Technologies,$11.1M / Series A (Lead)
Sherpa Capital,2/1/2015,Reserve,$15M / Series A
Sherpa Capital,2/1/2015,Move Loot,$9M / Series A
Sherpa Capital,2/1/2015,LE TOTE,$8.8M / Series A
Sherpa Capital,1/1/2015,Channel,$6.5M / Series A (Lead)
Sherpa Capital,1/1/2015,Cargomatic,$8M / Series A
Sherpa Capital,1/1/2015,The League,$2.1M / Seed
Sherpa Capital,1/1/2015,Pillow,$2.65M / Venture
Red Swan,12/1/2015,PayJoy,$2.3M / Seed (Lead)
Red Swan,9/1/2015,Interviewed,$2M / Seed
Red Swan,8/1/2015,Guideline Technologies Inc.,$2M / Seed
Red Swan,7/1/2015,Scratch,$3.6M / Seed
Red Swan,6/1/2015,brightwheel,$2.2M / Seed
Red Swan,6/1/2015,Mic Network,$17M / Series B
Red Swan,3/1/2015,Asseta,$1M / Seed
Red Swan,1/1/2015,Even,$1.5M / Seed
Red Swan,11/1/2014,Harry's,$75M / Venture
Red Swan,9/1/2014,SolidX Partners,$3M / Seed
Red Swan,8/1/2014,Hightower,$6.54M / Series A
Red Swan,5/1/2014,The Noun Project,$2M / Seed
Red Swan,5/1/2014,Tradesy,$13M / Series B
Red Swan,4/1/2014,Mic Network,$10M / Series A
Red Swan,2/1/2014,Spree Commerce,$5M / Series A
Red Swan,2/1/2014,Tictail,$8M / Series A
Primary Venture Partners,11/1/2015,Social Change Rewards,$2M / Venture
Primary Venture Partners,9/1/2015,Shoptalk,$2.5M / Seed
Primary Venture Partners,8/1/2015,Bounce Exchange,$6.35M / Series A
Primary Venture Partners,6/1/2015,CredSimple,$1.5M / Seed
Primary Venture Partners,4/1/2015,TheSquareFoot,$2M / Seed (Lead)
Primary Venture Partners,3/1/2015,Maple,$25M / Series A
Primary Venture Partners,1/1/2015,Reonomy,$13M / Series B
Primary Venture Partners,12/1/2014,Drawbridge Networks,$1.71M / Seed
Primary Venture Partners,12/1/2014,Routehappy,$3.3M / Series A
Primary Venture Partners,11/1/2014,Maple,$4M / Seed
Primary Venture Partners,8/1/2014,PS DEPT.,$3.75M / Venture
Primary Venture Partners,7/1/2014,Jet,$55M / Series A
Primary Venture Partners,7/1/2014,SimpleReach,$9M / Series A
Primary Venture Partners,5/1/2014,FieldLens,$8M / Series A
Primary Venture Partners,4/1/2014,MakeSpace,$8M / Series A
Primary Venture Partners,4/1/2014,Greats,$1.5M / Seed
Primary Venture Partners,3/1/2014,Reonomy,$3.7M / Series A
Great Oaks Venture Capital,12/1/2015,TRAVO,$2.4M / Seed
Great Oaks Venture Capital,11/1/2015,SALIDO,$2M / Seed
Great Oaks Venture Capital,11/1/2015,Tinyrx,$5M / Venture
Great Oaks Venture Capital,11/1/2015,Cleanify,$1.8M / Seed
Great Oaks Venture Capital,11/1/2015,Schoology,$32M / Series D
Great Oaks Venture Capital,11/1/2015,Hullabalu,$2.5M / Seed
Great Oaks Venture Capital,10/1/2015,Verge Genomics,$4M / Seed
Great Oaks Venture Capital,10/1/2015,Kinnek,$20M / Series B
Great Oaks Venture Capital,10/1/2015,CardFlight,$4.2M / Series A
Great Oaks Venture Capital,9/1/2015,Interviewed,$2M / Seed
Great Oaks Venture Capital,9/1/2015,Ibotta,$40M / Series C
Great Oaks Venture Capital,9/1/2015,GrubMarket Inc,$10M / Series A
Great Oaks Venture Capital,9/1/2015,Canopy,$1.5M / Seed
Great Oaks Venture Capital,9/1/2015,Canopy,$1.5M / Seed
Great Oaks Venture Capital,7/1/2015,Fuisz,$10M / Series A
Great Oaks Venture Capital,7/1/2015,Trusted,undisclosed amount / Seed
Great Oaks Venture Capital,7/1/2015,1DocWay,$1.7M / Seed
Great Oaks Venture Capital,7/1/2015,Welkin Health,$2M / Seed
Great Oaks Venture Capital,6/1/2015,ReadMe.io,$1M / Seed
Great Oaks Venture Capital,6/1/2015,Roomi,$2M / Seed
Great Oaks Venture Capital,6/1/2015,Rinse,$3.5M / Seed
Great Oaks Venture Capital,5/1/2015,Brilliant Bicycles,$1.5M / Seed
Great Oaks Venture Capital,5/1/2015,Fetch Rewards,$4.5M / Series A
Great Oaks Venture Capital,5/1/2015,The Muse,$10M / Series A
Great Oaks Venture Capital,5/1/2015,Blend Systems,$6.3M / Series A
Great Oaks Venture Capital,5/1/2015,EquipmentShare.com,$2.1M / Seed
Great Oaks Venture Capital,5/1/2015,PureWow,$2.5M / Seed
Great Oaks Venture Capital,5/1/2015,20n,$2.1M / Seed
Great Oaks Venture Capital,4/1/2015,Acorns,$23M / Series C
Great Oaks Venture Capital,4/1/2015,Maven Clinic,$2.2M / Seed (Lead)
Great Oaks Venture Capital,4/1/2015,Fatherly,$2M / Seed
Great Oaks Venture Capital,4/1/2015,PicnicHealth,$2M / Seed
Great Oaks Venture Capital,3/1/2015,Shipster,undisclosed amount / Seed
Great Oaks Venture Capital,3/1/2015,Pippio,$2.25M / Seed
Great Oaks Venture Capital,3/1/2015,Collective Health,$38M / Series B
Great Oaks Venture Capital,3/1/2015,Splash,$6M / Series A
Great Oaks Venture Capital,3/1/2015,ThinkCERCA,$3.2M / Series A
Great Oaks Venture Capital,3/1/2015,SplashThat,$6M / Series A
Great Oaks Venture Capital,3/1/2015,Classkick,$1.7M / Seed
Great Oaks Venture Capital,3/1/2015,Studypool,$1.2M / Seed
Great Oaks Venture Capital,2/1/2015,Gracious Eloise,$3.21M / Series A
Great Oaks Venture Capital,2/1/2015,WiGo,$3.14M / Venture (Lead)
Great Oaks Venture Capital,2/1/2015,Sunshine,$2M / Seed
Great Oaks Venture Capital,2/1/2015,CoVenture,$3M / Venture
Great Oaks Venture Capital,2/1/2015,Page Vault Inc,$1.33M / Seed
Great Oaks Venture Capital,2/1/2015,Move Loot,$9M / Series A
Great Oaks Venture Capital,2/1/2015,Locket,$3.2M / Seed
Great Oaks Venture Capital,2/1/2015,eero,$5M / Seed
Great Oaks Venture Capital,1/1/2015,GrubMarket Inc,$2.1M / Seed
Great Oaks Venture Capital,1/1/2015,Nylas,$8M / Series A
Great Oaks Venture Capital,1/1/2015,Gridspace,undisclosed amount /Venture
Great Oaks Venture Capital,1/1/2015,Augmedix,$16M / Series A
Great Oaks Venture Capital,12/1/2014,Roomi,$660k / Seed (Lead)
Great Oaks Venture Capital,12/1/2014,ShiftLabs,undisclosed amount / Seed
Great Oaks Venture Capital,12/1/2014,Zipongo,$5M / Series A
Great Oaks Venture Capital,12/1/2014,SocialSign.in,$2.22M / Venture
Great Oaks Venture Capital,12/1/2014,"Boxbee, Inc.",$5M / Series A
Great Oaks Venture Capital,12/1/2014,Splitwise,$1.4M / Seed
Great Oaks Venture Capital,12/1/2014,Mattermark,$6.5M / Series A
Great Oaks Venture Capital,12/1/2014,Hinge,$12M / Series A
Great Oaks Venture Capital,12/1/2014,WedPics,$4.25M / Series B
Great Oaks Venture Capital,12/1/2014,Popular Pays,$120k / Seed
Great Oaks Venture Capital,12/1/2014,Kickback,$120k / Seed
Great Oaks Venture Capital,12/1/2014,Akido Labs,$120k / Seed
Great Oaks Venture Capital,11/1/2014,Pluto TV,$13M / Series A
Great Oaks Venture Capital,11/1/2014,Shift,$23.8M / Series A
Great Oaks Venture Capital,11/1/2014,Bellhops,$6M / Series A
Great Oaks Venture Capital,11/1/2014,Sliced Investing,$2M / Seed
Great Oaks Venture Capital,11/1/2014,Lover.ly,$3.5M / Series A
Great Oaks Venture Capital,11/1/2014,Course Hero,$15M / Series A
Great Oaks Venture Capital,11/1/2014,BlueShift Labs,$2.58M / Seed
Great Oaks Venture Capital,11/1/2014,Cleanify,undisclosed amount / Seed
Great Oaks Venture Capital,10/1/2014,HomeSwipe,$500k / Angel
Great Oaks Venture Capital,10/1/2014,Pluto TV,$500k / Seed
Great Oaks Venture Capital,10/1/2014,EatStreet,$10M / Series B
Great Oaks Venture Capital,10/1/2014,Snapcard,$1.5M / Seed
Great Oaks Venture Capital,10/1/2014,Planted,undisclosed amount / Debt Financing
Great Oaks Venture Capital,10/1/2014,Cursogram,$1.6M / Angel
Great Oaks Venture Capital,9/1/2014,LivBlends,undisclosed amount / Seed
Great Oaks Venture Capital,9/1/2014,Parcel,$1M / Seed
Great Oaks Venture Capital,9/1/2014,Hostel Rocket,$650k / Venture
Great Oaks Venture Capital,9/1/2014,MemSQL,undisclosed amount /Undisclosed
Great Oaks Venture Capital,9/1/2014,Wedding Spot,$3M / Series A
Great Oaks Venture Capital,9/1/2014,HowGood,$2M / Seed
Great Oaks Venture Capital,9/1/2014,Kinnek,$10M / Series A
Great Oaks Venture Capital,9/1/2014,"Expii, Inc.",$1.31M / Seed
Great Oaks Venture Capital,9/1/2014,FlightCar,$13.5M / Series A
Great Oaks Venture Capital,8/1/2014,Plated,$15M / Series A
Great Oaks Venture Capital,8/1/2014,Interior Define,$2M / Seed (Lead)
Great Oaks Venture Capital,7/1/2014,Minibar Delivery,$1.8M / Seed
Great Oaks Venture Capital,7/1/2014,Endaga,undisclosed amount / Seed
Great Oaks Venture Capital,7/1/2014,PicnicHealth,$120k / Seed
Great Oaks Venture Capital,7/1/2014,PLASTIQ,$10M / Series B
Great Oaks Venture Capital,7/1/2014,Zesty,$3.7M / Seed
Great Oaks Venture Capital,7/1/2014,Fuisz,$2.1M / Seed
Great Oaks Venture Capital,7/1/2014,Hinge,$4.5M / Convertible Note
Great Oaks Venture Capital,6/1/2014,Mattermark,$2M / Seed
Great Oaks Venture Capital,6/1/2014,StudyBlue,$1.7M / Venture
Great Oaks Venture Capital,6/1/2014,Sapho,$3M / Seed
Great Oaks Venture Capital,6/1/2014,Schoology,$15M / Series C (Lead)
Great Oaks Venture Capital,6/1/2014,Touch of Modern,$14M / Series B
Great Oaks Venture Capital,6/1/2014,Augmedix,$7M / Seed
Great Oaks Venture Capital,6/1/2014,SeedInvest,$4.15M / Series A
Great Oaks Venture Capital,6/1/2014,Ibotta,$20M / Series B
Great Oaks Venture Capital,6/1/2014,Move Loot,$2.8M / Seed
Great Oaks Venture Capital,6/1/2014,ImageBrief,$750k / Venture
Great Oaks Venture Capital,6/1/2014,RigUp,$3M / Seed
Great Oaks Venture Capital,5/1/2014,Directr,$617k / Venture
Great Oaks Venture Capital,5/1/2014,Soldsie,$4M / Series A
Great Oaks Venture Capital,5/1/2014,Allclasses,$1.5M / Seed
Great Oaks Venture Capital,4/1/2014,Storefront,$7.3M / Series A
Great Oaks Venture Capital,4/1/2014,Drync,$2.1M / Seed
Great Oaks Venture Capital,4/1/2014,AptDeco,undisclosed amount / Seed
Great Oaks Venture Capital,3/1/2014,Trailerpop,$750k / Angel
Great Oaks Venture Capital,3/1/2014,Choozle,$1.1M / Seed (Lead)
Great Oaks Venture Capital,3/1/2014,WedPics,$1.5M / Series A
Great Oaks Venture Capital,3/1/2014,Acorns,$6.16M / Series B
Great Oaks Venture Capital,3/1/2014,SplashThat,$1.5M / Seed
Great Oaks Venture Capital,2/1/2014,Dash,$1.2M / Seed
Great Oaks Venture Capital,2/1/2014,Sweeten,$1.3M / Seed
Great Oaks Venture Capital,2/1/2014,Orange Chef,$4.9M / Seed
Great Oaks Venture Capital,2/1/2014,PayByGroup,undisclosed amount / Seed
Great Oaks Venture Capital,2/1/2014,Tidal,$500k / Seed
Great Oaks Venture Capital,1/1/2014,Bow & Drape,$1.2M / Seed
Great Oaks Venture Capital,1/1/2014,Boombotix,$4M / Series A
Great Oaks Venture Capital,1/1/2014,ALOHA,$4.5M / Seed
Great Oaks Venture Capital,1/1/2014,Twice,$18.5M / Series B
Great Oaks Venture Capital,1/1/2014,Plated,$5M / Series A
Great Oaks Venture Capital,2014,LOFTY,$2M / Seed
Great Oaks Venture Capital,1/1/2014,Shift,undisclosed amount / Seed(Lead)
Great Oaks Venture Capital,2014,Fetch Rewards,undisclosed amount / Seed
Altpoint Ventures,12/1/2015,Factual,$35M / Series B
Altpoint Ventures,11/1/2015,Stamp,undisclosed amount /Series A
Altpoint Ventures,11/1/2015,The History Project,$2M / Seed
Altpoint Ventures,9/1/2015,Saucey,$4.5M / Seed
Altpoint Ventures,4/1/2015,RadPad,$9M / Series A (Lead)
Altpoint Ventures,3/1/2015,HONK,$12M / Series A (Lead)
Altpoint Ventures,3/1/2015,Lyft,$530M / Series E
Altpoint Ventures,11/1/2014,Redbooth,$11M / Series B (Lead)
Altpoint Ventures,11/1/2014,Dreamlines,€20M / Series C (Lead)
Altpoint Ventures,11/1/2014,Timeline Labs / TLL,undisclosed amount /Convertible Note
Altpoint Ventures,10/1/2014,Idibon,$5.5M / Series A (Lead)
Forerunner Ventures,11/1/2015,Dollar Shave Club,$90.7M / Series D
Forerunner Ventures,11/1/2015,Zola,$10M / Series B
Forerunner Ventures,11/1/2015,M.Gemi,$18M / Series B
Forerunner Ventures,10/1/2015,Cricket's Circle,$2.25M / Seed (Lead)
Forerunner Ventures,10/1/2015,Outdoor Voices,$7M / Series A
Forerunner Ventures,10/1/2015,Draper James,$10M / Series B (Lead)
Forerunner Ventures,8/1/2015,Away,$2.5M / Seed (Lead)
Forerunner Ventures,7/1/2015,Zesty,$19.56M / Series A
Forerunner Ventures,6/1/2015,BloomThat,$5.5M / Series A
Forerunner Ventures,5/1/2015,Guildery,$2.1M / Seed
Forerunner Ventures,4/1/2015,INTURN,$3.6M / Seed (Lead)
Forerunner Ventures,3/1/2015,Cotopaxi,$6.5M / Series A
Forerunner Ventures,3/1/2015,M.Gemi,$14M / Series A
Forerunner Ventures,3/1/2015,Shuddle,$9.6M / Series A
Forerunner Ventures,1/1/2015,Sproutling,$6.55M / Venture
Forerunner Ventures,11/1/2014,Glossier,$8.4M / Venture
Forerunner Ventures,11/1/2014,Chime,$8M / Venture
Forerunner Ventures,10/1/2014,Soma,$2.2M / Series A
Forerunner Ventures,10/1/2014,Shuddle,$2.6M / Seed
Forerunner Ventures,9/1/2014,Brickwork,undisclosed amount / Seed
Forerunner Ventures,8/1/2014,PS DEPT.,$3.75M / Venture
Forerunner Ventures,8/1/2014,Retention Science,$7M / Series A
Forerunner Ventures,7/1/2014,Cotopaxi,$3M / Seed
Forerunner Ventures,7/1/2014,Zesty,$3.7M / Seed
Forerunner Ventures,7/1/2014,Bonobos,$55M / Series D
Forerunner Ventures,6/1/2014,Chloe + Isabel,$15M / Series C
Forerunner Ventures,5/1/2014,Darby Smart,$6.3M / Series A
Forerunner Ventures,2/1/2014,Orange Chef,$4.9M / Seed
Forerunner Ventures,1/1/2014,ALOHA,$4.5M / Seed
GGV Capital,11/1/2015,WePiao,¥1.5B / Series C
GGV Capital,11/1/2015,Shiftgig,$22M / Series B
GGV Capital,11/1/2015,Beijing Weiying Technology,$235M / Series C
GGV Capital,10/1/2015,FlightCar,$20.72M / Series B
GGV Capital,9/1/2015,GrubMarket Inc,$10M / Series A
GGV Capital,9/1/2015,Agora,$20M / Series B
GGV Capital,8/1/2015,Wiselike,$1.25M / Seed (Lead)
GGV Capital,8/1/2015,Ehang,$42M / Series B
GGV Capital,8/1/2015,AlienVault,$52M / Series E
GGV Capital,7/1/2015,Agora,$5M / Series A
GGV Capital,7/1/2015,Domo,$235.04M / Series D
GGV Capital,7/1/2015,Yangche Diandian,$60M / Series C
GGV Capital,6/1/2015,Airbnb,$1.5B / Private Equity
GGV Capital,6/1/2015,Xiaohongshu,$17.5M / Series B (Lead)
GGV Capital,6/1/2015,Niu.com,$20M / Series A (Lead)
GGV Capital,5/1/2015,Percolate,$40M / Series C
GGV Capital,5/1/2015,Iwjw,$120M / Series D (Lead)
GGV Capital,5/1/2015,Aiwujiwu,$120M / Series D (Lead)
GGV Capital,4/1/2015,Kujiale,$10M / Series B (Lead)
GGV Capital,4/1/2015,Zhan.com,$29M / Series B (Lead)
GGV Capital,3/1/2015,Zimi,$15M / Series B
GGV Capital,3/1/2015,Petkit,undisclosed amount /Series A
GGV Capital,3/1/2015,More Design,$15M / Series B
GGV Capital,3/1/2015,Quixey,$60M / Series C
GGV Capital,2/1/2015,Opendoor,$20M / Series B (Lead)
GGV Capital,2/1/2015,WiGo,$3.14M / Venture
GGV Capital,2/1/2015,Synack,$25M / Series B (Lead)
GGV Capital,2/1/2015,51Zhangdan,$50M / Series B (Lead)
GGV Capital,1/1/2015,GrubMarket Inc,$2.1M / Seed
GGV Capital,1/1/2015,Boxed,$25M / Series B (Lead)
GGV Capital,12/1/2014,Ehang,$10M / Series A (Lead)
GGV Capital,12/1/2014,Aiwujiwu,$35M / Series C
GGV Capital,12/1/2014,InVisage Technologies,$32.5M / Series F (Lead)
GGV Capital,12/1/2014,Yangche Diandian,$15M / Series B
GGV Capital,12/1/2014,HashiCorp,$10M / Series A
GGV Capital,12/1/2014,Didi Kuaidi,$700M / Series D
GGV Capital,12/1/2014,Misfit Wearables,$40M / Series C (Lead)
GGV Capital,11/1/2014,Tile,$16M / Series A (Lead)
GGV Capital,11/1/2014,Yangche Diandian,undisclosed amount /Series A
GGV Capital,11/1/2014,Dianhuabang,$10M / Series A
GGV Capital,10/1/2014,GrabTaxi,$65M / Series C
GGV Capital,10/1/2014,Square,$150M / Series E
GGV Capital,10/1/2014,Houzz,$165M / Series D
GGV Capital,9/1/2014,FlightCar,$13.5M / Series A (Lead)
GGV Capital,9/1/2014,Totspot,$1.8M / Seed (Lead)
GGV Capital,8/1/2014,DraftKings,$41M / Series C
GGV Capital,8/1/2014,Meilishuo,undisclosed amount /Series E
GGV Capital,8/1/2014,Yingying Licai,$10M / Series A (Lead)
GGV Capital,8/1/2014,Yingying Licai,undisclosed amount /Series A
GGV Capital,7/1/2014,Curse,$16M / Series B (Lead)
GGV Capital,6/1/2014,Wish,$50M / Series C
GGV Capital,6/1/2014,Light Chaser Animation,$20M / Series B (Lead)
GGV Capital,6/1/2014,Tujia,$100M / Series C
GGV Capital,6/1/2014,Liulishuo,undisclosed amount /Series A
GGV Capital,5/1/2014,GrabTaxi,$15M / Series B (Lead)
GGV Capital,5/1/2014,Zendesk,undisclosed amount /Undisclosed
GGV Capital,4/1/2014,InVisage Technologies,$18M / Series E (Lead)
GGV Capital,3/1/2014,Bandpage,$9.3M / Series C (Lead)
GGV Capital,3/1/2014,Percolate,$24M / Series B
GGV Capital,3/1/2014,Petkit,undisclosed amount /Series A
GGV Capital,2/1/2014,Domo,$125M / Series C
GGV Capital,1/1/2014,SoundCloud Inc.,$60M / Series D
GGV Capital,1/1/2014,"Zepp Labs, Inc.",$15M / Series B (Lead)
Spark Capital,12/1/2015,Lily,$14M / Series A (Lead)
Spark Capital,11/1/2015,GetYourGuide,$50M / Series C
Spark Capital,11/1/2015,Panjo,$4.6M / Series A
Spark Capital,11/1/2015,Hivemapper,$2.9M / Seed (Lead)
Spark Capital,10/1/2015,Cybereason,$59M / Series C
Spark Capital,9/1/2015,Cruise,$12.5M / Series A (Lead)
Spark Capital,9/1/2015,Sidewire,$4.85M / Seed
Spark Capital,9/1/2015,Orchard Platform,$30M / Series B
Spark Capital,9/1/2015,Fundbox,$50M / Series C (Lead)
Spark Capital,9/1/2015,Harmonix Music Systems,$15.05M / Venture (Lead)
Spark Capital,8/1/2015,Everything But The House (EBTH),$30M / Series B
Spark Capital,8/1/2015,Fig,undisclosed amount / Seed(Lead)
Spark Capital,8/1/2015,eShares,$17M / Series B (Lead)
Spark Capital,8/1/2015,Panorama Education,$12M / Series A (Lead)
Spark Capital,8/1/2015,Mark43,$10.8M / Series A (Lead)
